Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD,BTC=
2017-08-18,39.375,72.49,35.01,958.47,222.15,242.71,2425.55,14.26,1.176,1284.1,22.93,122.3,4099.67
2017-08-19,,,,,,,,,,,,,4091.99
2017-08-20,,,,,,,,,,,,,4040.0
2017-08-21,39.3025,72.15,34.92,953.29,220.79,242.9,2428.37,13.19,1.1814,1290.83,23.31,122.76,3987.52
2017-08-22,39.945,73.16,34.65,966.9,223.58,245.44,2452.51,11.35,1.176,1284.33,23.09,122.21,4078.0
2017-08-23,39.995,72.72,34.66,958.0,222.74,244.56,2444.04,12.25,1.1805,1289.6801,23.26,122.67,4120.97
2017-08-24,39.8175,72.69,34.71,952.45,222.99,243.99,2438.97,12.23,1.1797,1286.2,23.35,122.29,4299.96
2017-08-25,39.965,72.82,34.67,945.26,222.47,244.56,2443.05,11.28,1.1924,1291.03,23.41,122.74,4348.16
2017-08-26,,,,,,,,,,,,,4329.7
2017-08-27,,,,,,,,,,,,,4329.9
2017-08-28,40.3675,72.83,34.65,946.02,220.35,244.57,2444.24,11.32,1.1977,1309.5,24.26,124.69,4379.98
2017-08-29,40.7275,73.05,34.73,954.06,219.96,244.85,2446.3,11.7,1.1972,1309.3,24.42,124.42,4576.67
2017-08-30,40.8375,74.01,34.89,967.59,222.42,246.01,2457.59,11.22,1.1881,1308.36,24.16,124.36,4566.77
2017-08-31,41.0,74.77,35.07,980.6,223.74,247.49,2471.65,10.59,1.1908,1321.6,24.72,125.82,4724.87
2017-09-01,41.0125,73.94,35.09,978.25,225.88,247.84,2476.55,10.13,1.1857,1324.57,24.78,126.06,4921.7
2017-09-02,,,,,,,,,,,,,4597.7
2017-09-03,,,,,,,,,,,,,4594.23
2017-09-04,,,,,,,,,1.1895,1334.3,,,4474.59
2017-09-05,40.52,73.61,35.02,965.27,217.78,246.06,2457.85,12.23,1.1912,1338.36,25.31,127.46,4388.9
2017-09-06,40.4775,73.4,35.76,967.8,218.83,246.9,2465.54,11.63,1.1915,1333.76,24.92,126.81,4592.37
2017-09-07,40.315,74.34,35.54,979.47,215.84,246.87,2465.1,11.55,1.2021,1348.8,25.49,128.13,4606.62
2017-09-08,39.6575,73.98,35.19,965.9,217.21,246.58,2461.43,12.12,1.2033,1346.31,25.24,127.97,4312.01
2017-09-09,,,,,,,,,,,,,4307.76
2017-09-10,,,,,,,,,,,,,4214.69
2017-09-11,40.375,74.76,35.77,977.96,221.06,249.21,2488.11,10.73,1.1951,1326.92,24.56,126.19,4198.17
2017-09-12,40.215,74.68,36.09,982.58,225.95,250.05,2496.48,10.58,1.1965,1331.54,24.67,126.56,4162.02
2017-09-13,39.9125,75.21,36.33,999.6,226.56,250.17,2498.37,10.5,1.1885,1322.85,24.22,125.61,3850.88
2017-09-14,39.57,74.77,36.48,992.21,226.85,250.09,2495.62,10.44,1.1918,1329.43,24.37,126.16,3227.79
2017-09-15,39.97,75.31,37.0,986.79,225.22,249.19,2500.23,10.17,1.1941,1319.22,24.13,125.53,3696.3
2017-09-16,,,,,,,,,,,,,3669.06
2017-09-17,,,,,,,,,,,,,3656.59
2017-09-18,39.6675,75.16,37.0,974.19,227.53,249.72,2503.87,10.15,1.1952,1306.63,23.73,124.36,4006.0
2017-09-19,39.6825,75.44,37.23,969.86,228.91,249.97,2506.65,10.18,1.1992,1311.1801,23.85,124.62,3899.0
2017-09-20,39.0175,74.94,37.07,973.21,229.79,250.06,2508.24,9.78,1.1891,1301.0,23.5,123.62,3955.41
2017-09-21,38.3475,74.21,37.2,964.65,231.29,249.39,2500.6,9.67,1.1939,1291.01,23.21,122.68,3649.0
2017-09-22,37.9725,74.41,37.18,955.1,231.03,249.44,2502.22,9.59,1.1952,1296.98,23.47,123.24,3610.01
2017-09-25,37.6375,73.26,37.16,939.79,230.26,248.93,2496.66,10.21,1.1846,1310.15,23.83,124.53,3926.46
2017-09-26,38.285,73.26,37.47,938.6,229.94,249.08,2496.84,10.17,1.1791,1293.51,23.35,123.14,3906.39
2017-09-27,38.5575,73.85,37.54,950.87,234.76,250.05,2507.04,9.87,1.1743,1280.72,22.99,121.98,4151.0
2017-09-28,38.32,73.87,37.83,956.4,235.47,250.35,2510.06,9.55,1.1784,1286.91,23.16,122.21,4166.3
2017-09-29,38.53,74.49,38.08,961.35,237.19,251.23,2519.36,9.51,1.1812,1279.1,22.96,121.58,4176.37
2017-10-02,38.4525,74.61,39.04,959.19,240.65,252.32,2529.12,9.45,1.173,1270.72,23.05,120.77,4385.01
2017-10-03,38.62,74.26,39.38,957.1,241.62,252.86,2534.58,9.51,1.1742,1271.6,23.28,120.83,4282.67
2017-10-04,38.37,74.69,39.34,965.45,240.31,253.16,2537.74,9.63,1.1759,1274.31,23.42,121.17,4195.38
2017-10-05,38.8475,75.97,39.53,980.85,246.06,254.66,2552.07,9.19,1.171,1267.65,23.22,120.52,4350.14
2017-10-06,38.825,76.0,39.63,989.58,246.02,254.37,2549.33,9.65,1.1733,1275.3,23.59,121.09,4330.03
2017-10-09,38.96,76.29,39.86,990.99,242.8,253.95,2544.73,10.33,1.1739,1283.9,23.74,122.08,4827.65
2017-10-10,38.975,76.29,39.65,987.2,242.6,254.62,2550.64,10.08,1.1806,1287.46,23.57,122.4,4861.46
2017-10-11,39.1375,76.42,39.3,995.0,242.4,255.02,2555.24,9.85,1.1857,1291.7,23.8,122.79,4824.0
2017-10-12,39.0,77.12,39.19,1000.93,239.8,254.64,2550.93,9.91,1.1829,1293.4,23.72,122.89,5300.11
2017-10-13,39.2475,77.49,39.67,1002.94,238.53,254.95,2553.17,9.61,1.1822,1304.47,23.84,123.82,5603.9
2017-10-16,39.97,77.65,39.76,1006.34,242.41,255.29,2557.64,9.91,1.1795,1294.0,23.46,122.97,5675.01
2017-10-17,40.1175,77.59,39.79,1009.13,236.09,255.47,2559.36,10.31,1.1766,1284.81,23.42,122.13,5566.09
2017-10-18,39.94,77.61,40.25,997.0,242.03,255.72,2561.26,10.07,1.1787,1280.77,23.33,121.67,5508.1
2017-10-19,38.995,77.91,40.09,986.61,239.99,255.79,2562.1,10.05,1.185,1289.4,23.44,122.39,5696.77
2017-10-20,39.0625,78.81,40.43,982.91,244.73,257.11,2575.21,9.97,1.1783,1280.33,23.23,121.61,5955.61
2017-10-23,39.0425,78.83,40.83,966.3,242.13,256.11,2564.98,11.07,1.1747,1281.6801,23.14,121.8,5907.12
2017-10-24,39.275,78.86,40.95,975.9,244.84,256.56,2569.13,11.16,1.1759,1276.33,22.95,121.33,5592.86
2017-10-25,39.1025,78.63,40.78,972.91,241.71,255.29,2557.15,11.23,1.1812,1277.01,22.83,121.35,5674.84
2017-10-26,39.3525,78.76,41.35,972.43,241.72,255.62,2560.4,11.3,1.165,1266.73,22.43,120.33,5847.91
2017-10-27,40.7625,83.81,44.4,1100.95,241.71,257.71,2581.07,9.8,1.1608,1272.6,22.57,120.9,5742.93
2017-10-30,41.68,83.89,44.37,1110.85,240.89,256.75,2572.83,10.5,1.1649,1275.86,22.76,121.13,6096.5
2017-10-31,42.26,83.18,45.49,1105.28,242.48,257.15,2575.26,10.18,1.1644,1271.2,22.48,120.67,6362.52
2017-11-01,41.7225,83.18,46.71,1103.68,244.26,257.49,2579.36,10.2,1.1617,1274.01,22.48,121.11,6559.97
2017-11-02,42.0275,84.05,47.1,1094.22,246.88,257.59,2579.85,9.93,1.1656,1275.61,22.58,121.19,7038.28
2017-11-03,43.125,84.14,46.34,1111.6,244.4,258.45,2587.84,9.14,1.1607,1269.46,22.43,120.62,7227.01
2017-11-06,43.5625,84.47,46.7,1120.66,243.49,258.85,2591.13,9.4,1.1609,1281.51,22.91,121.65,7129.05
2017-11-07,43.7025,84.27,46.78,1123.17,239.81,258.67,2590.64,9.89,1.1585,1275.46,22.73,121.21,7060.44
2017-11-08,44.06,84.56,46.7,1132.88,241.25,259.11,2594.38,9.78,1.1593,1280.91,22.89,121.63,7257.6
2017-11-09,43.97,84.09,46.3,1129.13,240.79,258.17,2584.62,10.5,1.164,1284.91,22.81,122.13,7119.97
2017-11-10,43.6675,83.87,45.58,1125.35,240.15,258.09,2582.3,11.29,1.1663,1276.0601,22.52,121.13,6461.0
2017-11-13,43.4925,83.93,45.75,1129.17,240.27,258.33,2584.84,11.5,1.1665,1277.61,22.56,121.31,6476.34
2017-11-14,42.835,84.05,45.86,1136.84,237.24,257.73,2578.87,11.59,1.1796,1280.63,22.59,121.56,6600.0
2017-11-15,42.27,82.98,45.46,1126.69,237.61,256.44,2564.62,13.13,1.1791,1278.41,22.65,121.41,7292.75
2017-11-16,42.775,83.2,45.65,1137.29,239.37,258.62,2585.64,11.76,1.1769,1278.4,22.6,121.4,7886.0
2017-11-17,42.5375,82.4,44.63,1129.88,238.02,257.86,2578.85,11.43,1.1793,1294.33,22.79,122.86,7692.71
2017-11-20,42.495,82.53,44.62,1126.31,238.13,258.3,2582.14,10.65,1.1732,1276.63,22.54,121.31,8247.03
2017-11-21,43.285,83.72,44.94,1139.49,238.02,259.99,2599.03,9.73,1.1737,1280.41,22.72,121.51,8127.13
2017-11-22,43.74,83.11,44.65,1156.16,236.43,259.76,2597.08,9.88,1.182,1292.05,22.92,122.63,8210.11
2017-11-23,,,,,,,,,1.185,1290.9,,,8161.33
2017-11-24,43.7425,83.26,44.75,1186.0,235.95,260.36,2602.42,9.67,1.193,1287.83,22.83,122.32,8227.97
2017-11-27,43.5225,83.87,44.49,1195.83,235.11,260.23,2601.42,9.87,1.1896,1294.4399,23.05,122.83,9625.0
2017-11-28,43.2675,84.88,44.73,1193.6,239.41,262.87,2627.04,10.03,1.1839,1293.61,22.93,122.81,9937.3
2017-11-29,42.37,83.34,43.95,1161.27,241.36,262.71,2626.07,10.7,1.1847,1283.49,22.5,122.04,10203.97
2017-11-30,42.9625,84.17,44.84,1176.75,247.64,265.01,2647.58,11.28,1.1902,1274.36,22.47,121.1,9700.0
2017-12-01,42.7625,84.26,44.68,1162.35,248.95,264.46,2642.22,11.43,1.1889,1280.1899,22.49,121.59,10790.0
2017-12-04,42.45,81.08,44.49,1133.95,250.65,264.14,2639.44,11.68,1.1864,1276.14,22.2,121.18,11455.06
2017-12-05,42.41,81.59,43.44,1141.57,248.33,263.19,2629.57,11.33,1.1824,1266.15,21.97,120.32,11751.8
2017-12-06,42.2525,82.78,43.45,1152.35,245.95,263.24,2629.27,11.02,1.1795,1263.86,21.69,120.07,13198.98
2017-12-07,42.33,82.49,43.08,1159.79,248.56,264.07,2636.98,10.16,1.1771,1246.3,21.58,118.49,15651.03
2017-12-08,42.3425,84.16,43.35,1162.0,250.35,265.51,2651.5,9.58,1.1764,1247.76,21.68,118.48,15589.02
2017-12-11,43.1675,85.23,43.66,1168.92,250.13,266.31,2659.99,9.34,1.1768,1241.87,21.51,118.01,16952.48
2017-12-12,42.925,85.58,43.33,1165.08,257.68,266.78,2664.11,9.92,1.174,1243.46,21.42,118.15,17025.01
2017-12-13,43.0675,85.35,43.34,1164.13,255.56,266.75,2662.85,10.18,1.1825,1255.37,22.16,119.17,16480.05
2017-12-14,43.055,84.69,43.26,1174.26,255.48,265.66,2652.01,10.49,1.1777,1252.78,22.07,118.93,16288.51
2017-12-15,43.4925,86.85,44.56,1179.14,257.17,266.51,2675.81,9.42,1.1752,1255.1801,21.99,119.18,17389.22
2017-12-18,44.105,86.38,46.26,1190.58,260.02,268.2,2690.16,9.53,1.1781,1261.31,22.16,119.73,18690.0
2017-12-19,43.635,85.83,47.04,1187.38,256.48,267.17,2681.47,10.03,1.1838,1261.66,22.13,119.82,17067.7
2017-12-20,43.5875,85.52,47.56,1177.62,255.18,267.03,2679.25,9.72,1.1869,1265.59,22.5,120.14,16250.0
2017-12-21,43.7525,85.5,46.76,1174.76,261.01,267.58,2684.57,9.62,1.1873,1266.7,22.63,120.31,15715.11
2017-12-22,43.7525,85.51,46.7,1168.36,258.97,267.51,2683.34,9.9,1.1857,1274.61,22.89,120.94,14408.77
2017-12-25,,,,,,,,,1.1868,1274.86,,,13844.24
2017-12-26,42.6425,85.4,46.08,1176.76,257.72,267.19,2680.5,10.25,1.1858,1283.24,23.2,121.77,15861.02
2017-12-27,42.65,85.71,46.11,1182.26,255.95,267.32,2682.62,10.47,1.1886,1287.01,23.16,122.23,15101.14
2017-12-28,42.77,85.72,46.22,1186.1,256.5,267.87,2687.54,10.18,1.1941,1294.75,23.2,122.85,13925.1
2017-12-29,42.3075,85.54,46.16,1169.47,254.76,266.86,2673.61,11.04,1.1996,1302.45,23.24,123.65,14355.81
2018-01-01,,,,,,,,,1.2008,,,,13500.75
2018-01-02,43.065,85.95,46.85,1189.01,255.67,268.77,2695.81,9.77,1.2057,1318.09,23.82,125.15,14767.66
2018-01-03,43.0575,86.35,45.26,1204.2,253.29,270.47,2713.06,9.15,1.2012,1312.76,23.57,124.82,15027.05
2018-01-04,43.2575,87.11,44.43,1209.59,256.83,271.61,2723.99,9.22,1.2067,1322.9,23.72,125.46,14893.34
2018-01-05,43.75,88.19,44.74,1229.14,255.52,273.42,2743.15,9.22,1.2028,1319.81,23.67,125.33,16555.04
2018-01-08,43.5875,88.28,44.74,1246.87,251.81,273.92,2747.71,9.52,1.1965,1320.49,23.42,125.31,14938.37
2018-01-09,43.5825,88.22,43.62,1252.7,253.94,274.54,2751.29,10.08,1.1935,1312.58,23.11,124.73,14510.13
2018-01-10,43.5725,87.82,42.5,1254.33,254.33,274.12,2748.23,9.82,1.1945,1316.81,23.25,125.03,14491.36
2018-01-11,43.82,88.08,43.41,1276.68,255.13,276.12,2767.56,9.88,1.2031,1322.34,23.38,125.44,13463.52
2018-01-12,44.2725,89.6,43.24,1305.2,257.03,277.92,2786.24,10.16,1.2185,1338.34,24.01,126.96,13763.0
2018-01-13,,,,,,,,,,,,,14170.41
2018-01-14,,,,,,,,,,,,,13500.04
2018-01-15,,,,,,,,,1.2261,1339.66,,,13939.58
2018-01-16,44.0475,88.35,43.14,1304.86,258.46,276.97,2776.42,11.66,1.2259,1338.54,24.37,127.17,10753.3
2018-01-17,44.775,90.14,44.39,1295.0,253.65,279.61,2802.56,11.91,1.2184,1327.65,23.94,126.14,11387.79
2018-01-18,44.815,90.1,44.48,1293.32,250.97,279.14,2798.03,12.22,1.2237,1327.1,23.61,125.86,11605.0
2018-01-19,44.615,90.0,44.82,1294.58,256.12,280.41,2810.3,11.27,1.222,1331.41,23.65,126.42,11350.0
2018-01-20,,,,,,,,,,,,,12903.01
2018-01-21,,,,,,,,,,,,,11451.99
2018-01-22,44.25,91.61,45.75,1327.31,261.52,282.69,2832.97,11.03,1.226,1333.7,23.71,126.65,10350.0
2018-01-23,44.26,91.9,46.06,1362.54,260.09,283.29,2839.13,11.1,1.2297,1341.01,24.1,127.28,10980.59
2018-01-24,43.555,91.82,45.51,1357.51,265.68,283.18,2837.54,11.47,1.2406,1358.09,24.6,128.83,11233.84
2018-01-25,42.7775,92.33,45.3,1377.95,269.03,283.3,2839.25,11.58,1.2395,1347.65,24.13,127.97,11245.8
2018-01-26,42.8775,94.06,50.08,1402.05,268.14,286.58,2872.87,11.08,1.2419,1349.76,24.35,128.07,10918.0
2018-01-27,,,,,,,,,,,,,11553.38
2018-01-28,,,,,,,,,,,,,11642.56
2018-01-29,41.99,93.92,49.98,1417.68,272.48,284.68,2853.53,13.84,1.2381,1339.96,23.68,127.35,11200.01
2018-01-30,41.7425,92.74,48.79,1437.82,268.94,281.76,2822.43,14.79,1.24,1338.16,23.45,126.8,10082.0
2018-01-31,41.8575,95.01,48.14,1450.89,267.89,281.9,2823.81,13.54,1.242,1344.7,23.75,127.65,9969.99
2018-02-01,41.945,94.26,47.65,1390.0,272.23,281.58,2821.98,13.47,1.2508,1348.81,23.7,128.07,9086.59
2018-02-02,40.125,91.78,46.15,1429.95,260.04,275.45,2762.13,17.31,1.246,1332.92,22.91,126.39,8561.81
2018-02-03,,,,,,,,,,,,,9145.85
2018-02-04,,,,,,,,,,,,,8437.21
2018-02-05,39.1225,88.0,44.52,1390.0,249.11,263.93,2648.94,37.32,1.2367,1339.21,22.71,126.71,7092.0
2018-02-06,40.7575,91.33,44.91,1442.84,258.7,269.13,2695.14,29.98,1.2376,1324.9301,22.11,125.38,7799.01
2018-02-07,39.885,89.61,45.2,1416.78,257.1,267.67,2681.66,27.73,1.2262,1318.11,21.8,124.79,8080.0
2018-02-08,38.7875,85.01,42.75,1350.5,246.35,257.63,2581.0,33.46,1.2245,1318.88,21.68,124.98,8174.88
2018-02-09,39.1025,88.18,43.95,1339.6,249.3,261.5,2619.55,29.06,1.2233,1316.64,21.68,124.77,8548.31
2018-02-10,,,,,,,,,,,,,8273.76
2018-02-11,,,,,,,,,,,,,8202.96
2018-02-12,40.6775,89.13,44.83,1386.23,253.16,265.34,2656.0,25.61,1.2291,1322.83,21.97,125.37,8833.93
2018-02-13,41.085,89.83,44.46,1414.51,255.53,266.0,2662.94,24.97,1.235,1329.47,22.0,126.08,8556.44
2018-02-14,41.8425,90.81,45.38,1451.05,262.58,269.59,2698.63,19.26,1.2448,1350.6801,23.01,128.23,9287.91
2018-02-15,43.2475,92.66,45.92,1461.76,267.68,273.03,2731.2,19.13,1.2505,1353.2,22.99,128.38,9868.25
2018-02-16,43.1075,92.0,45.56,1448.69,267.62,273.11,2732.22,19.46,1.2404,1347.78,22.51,127.96,10082.33
2018-02-17,,,,,,,,,,,,,10863.0
2018-02-18,,,,,,,,,,,,,10757.8
2018-02-19,,,,,,,,,1.2407,1346.31,,,11079.4
2018-02-20,42.9625,92.72,46.32,1468.35,264.89,271.4,2716.26,20.6,1.2336,1329.42,21.87,126.24,11706.54
2018-02-21,42.7675,91.49,45.94,1482.92,263.4,270.05,2701.33,20.02,1.2282,1323.86,21.79,125.66,10302.57
2018-02-22,43.125,91.73,45.8,1485.34,261.43,270.4,2703.96,18.72,1.2329,1331.4301,21.73,126.3,9933.5
2018-02-23,43.875,94.06,47.73,1500.0,266.77,274.71,2747.3,16.49,1.2293,1328.87,21.97,126.14,9920.64
2018-02-24,,,,,,,,,,,,,9510.0
2018-02-25,,,,,,,,,,,,,9367.24
2018-02-26,44.7425,95.42,49.11,1521.95,271.26,277.9,2779.6,15.8,1.2316,1333.1,22.18,126.45,10373.34
2018-02-27,44.5975,94.2,49.91,1511.98,267.93,274.43,2744.28,18.59,1.2231,1318.14,21.49,125.13,10744.6
2018-02-28,44.53,93.77,49.29,1512.45,262.93,271.65,2713.83,19.85,1.2193,1317.66,21.35,125.0,10533.04
2018-03-01,43.75,92.85,47.84,1493.45,256.78,267.7,2677.67,22.47,1.2267,1316.16,21.57,124.72,10929.91
2018-03-02,44.0525,93.05,48.98,1500.25,258.12,269.08,2691.25,19.59,1.2317,1322.17,21.49,125.39,11026.93
2018-03-03,,,,,,,,,,,,,11283.14
2018-03-04,,,,,,,,,,,,,11122.44
2018-03-05,44.205,93.64,49.75,1523.61,263.12,272.19,2720.94,18.73,1.2335,1319.95,21.65,125.18,11558.85
2018-03-06,44.1675,93.32,50.71,1537.64,266.93,272.88,2728.12,18.36,1.2402,1334.06,22.01,126.53,10790.0
2018-03-07,43.7575,93.86,51.32,1545.0,265.35,272.78,2726.8,17.76,1.2412,1325.49,21.57,125.72,9941.5
2018-03-08,44.235,94.43,50.74,1551.86,266.34,274.1,2738.97,16.54,1.231,1321.96,21.65,125.42,9318.99
2018-03-09,44.995,96.54,52.19,1578.89,270.77,278.87,2786.57,14.64,1.2305,1323.64,21.57,125.54,8981.78
2018-03-10,,,,,,,,,,,,,8812.98
2018-03-11,,,,,,,,,,,,,9640.66
2018-03-12,45.43,96.77,51.52,1598.39,273.38,278.52,2783.02,15.78,1.2332,1322.66,21.76,125.54,9014.07
2018-03-13,44.9925,94.41,51.78,1588.18,268.53,276.72,2765.31,16.35,1.2389,1326.02,21.67,125.78,9060.33
2018-03-14,44.61,93.85,51.86,1591.0,264.43,275.3,2749.48,17.23,1.2365,1324.6,21.73,125.7,8300.0
2018-03-15,44.6625,94.18,50.88,1582.32,266.61,275.0,2747.33,16.59,1.2304,1315.86,21.45,124.9,8250.01
2018-03-16,44.505,94.6,51.17,1571.68,267.6,274.2,2752.01,15.8,1.2287,1313.0,21.43,124.6,8529.89
2018-03-17,,,,,,,,,,,,,7850.0
2018-03-18,,,,,,,,,,,,,7495.12
2018-03-19,43.825,92.89,50.83,1544.93,262.53,270.49,2712.92,19.02,1.2333,1316.56,21.51,124.87,8424.0
2018-03-20,43.81,93.13,51.55,1586.51,263.19,270.95,2716.94,18.2,1.224,1310.81,21.27,124.31,8914.65
2018-03-21,42.8175,92.48,51.56,1581.86,261.85,270.43,2711.93,17.86,1.2336,1331.8,21.86,126.48,8906.73
2018-03-22,42.2125,89.79,50.83,1544.92,252.6,263.67,2643.69,23.34,1.23,1328.58,21.5,125.98,8602.52
2018-03-23,41.235,87.18,49.36,1495.56,245.26,258.05,2588.26,24.87,1.2351,1346.76,22.12,127.61,8617.65
2018-03-24,,,,,,,,,,,,,8923.44
2018-03-25,,,,,,,,,,,,,8536.74
2018-03-26,43.1925,93.78,52.48,1555.86,254.88,265.11,2658.55,21.03,1.2442,1353.06,22.44,128.28,7888.0
2018-03-27,42.085,89.47,51.19,1497.05,247.26,260.6,2612.62,22.5,1.2401,1344.31,21.99,127.49,7992.17
2018-03-28,41.62,89.39,49.6,1431.42,249.37,259.83,2605.0,22.87,1.2307,1324.61,21.66,125.73,7900.21
2018-03-29,41.945,91.27,52.08,1447.34,251.86,263.15,2640.87,19.97,1.2301,1324.0,21.98,125.79,7101.0
2018-03-30,,,,,,,,,1.2321,,,,6844.04
2018-03-31,,,,,,,,,,,,,6903.6
2018-04-01,,,,,,,,,,,,,6817.19
2018-04-02,41.67,88.52,48.92,1371.99,247.35,257.47,2581.88,23.62,1.23,1340.96,22.23,127.26,6936.47
2018-04-03,42.0975,89.71,49.75,1392.05,250.58,260.77,2614.45,21.1,1.2269,1332.45,21.91,126.3,7407.89
2018-04-04,42.9025,92.33,49.99,1410.57,252.62,263.56,2644.69,20.06,1.2277,1332.96,21.87,126.45,6827.05
2018-04-05,43.2,92.38,50.38,1451.75,255.81,265.64,2662.84,18.94,1.2238,1326.15,21.97,125.8,9707.64
2018-04-06,42.095,90.23,48.79,1405.23,249.97,259.72,2604.47,21.49,1.2281,1332.89,22.07,126.39,9750.76
2018-04-07,,,,,,,,,,,,,7001.93
2018-04-08,,,,,,,,,,,,,6988.99
2018-04-09,42.5125,90.77,49.55,1406.08,252.19,261.0,2613.16,21.77,1.2319,1335.87,21.98,126.82,6653.91
2018-04-10,43.3125,92.88,51.27,1436.22,256.57,265.15,2656.87,20.47,1.2354,1339.1,22.26,127.12,6839.9
2018-04-11,43.11,91.86,51.1,1427.05,252.94,263.76,2642.19,20.24,1.2365,1352.91,22.75,128.11,6895.08
2018-04-12,43.535,93.58,52.72,1448.5,259.59,265.93,2663.99,18.49,1.2325,1335.08,22.47,126.62,7733.99
2018-04-13,43.6825,93.08,51.86,1430.79,255.92,265.15,2656.3,17.41,1.2329,1345.01,22.89,127.45,7910.0
2018-04-14,,,,,,,,,,,,,8071.41
2018-04-15,,,,,,,,,,,,,8315.73
2018-04-16,43.955,94.17,52.4,1441.5,257.88,267.33,2677.84,16.56,1.2378,1345.54,22.8,127.63,7986.2
2018-04-17,44.56,96.07,53.54,1503.83,253.63,270.19,2706.39,15.25,1.237,1346.91,22.93,127.75,7915.55
2018-04-18,44.46,96.44,53.61,1527.84,254.0,270.39,2708.64,15.6,1.2372,1348.92,22.98,127.85,8184.35
2018-04-19,43.2,96.11,52.22,1556.91,254.17,268.89,2693.13,15.96,1.2344,1345.1801,23.06,127.6,8235.81
2018-04-20,41.43,95.0,51.53,1527.49,251.96,266.61,2670.14,16.88,1.2286,1334.72,22.71,126.63,8522.98
2018-04-21,,,,,,,,,,,,,8774.42
2018-04-22,,,,,,,,,,,,,8953.3
2018-04-23,41.31,95.35,51.1,1517.86,246.67,266.57,2670.29,16.34,1.2207,1324.0,22.41,125.62,8936.8
2018-04-24,40.735,93.12,51.45,1460.09,242.49,262.98,2634.56,18.02,1.223,1330.28,22.7,126.23,9447.34
2018-04-25,40.9125,92.31,51.38,1460.17,239.23,263.63,2639.4,17.84,1.2159,1322.9399,22.5,125.41,9057.41
2018-04-26,41.055,94.26,53.05,1517.96,240.09,266.31,2666.94,16.24,1.2101,1316.88,22.59,124.97,9110.0
2018-04-27,40.58,95.82,52.73,1572.62,239.8,266.56,2669.91,15.41,1.2128,1321.89,22.73,125.5,8970.01
2018-04-28,,,,,,,,,,,,,9326.79
2018-04-29,,,,,,,,,,,,,9319.82
2018-04-30,41.315,93.52,51.62,1566.13,238.33,264.51,2648.05,15.93,1.2077,1314.95,22.28,124.59,9264.85
2018-05-01,42.275,95.0,53.33,1582.26,236.67,264.98,2654.8,15.49,1.1993,1303.6,22.31,123.71,9016.75
2018-05-02,44.1425,93.51,52.31,1569.68,234.05,263.2,2635.67,15.97,1.195,1304.46,22.38,123.65,9169.77
2018-05-03,44.2225,94.07,52.28,1572.075,233.41,262.62,2629.73,15.9,1.1987,1311.24,22.65,124.28,9654.87
2018-05-04,45.9575,95.16,52.78,1580.95,234.94,266.02,2663.42,14.77,1.1958,1314.65,22.65,124.54,9671.24
2018-05-05,,,,,,,,,,,,,9731.84
2018-05-06,,,,,,,,,,,,,9518.1
2018-05-07,46.29,96.22,53.33,1600.14,237.2,266.92,2672.63,14.75,1.192,1313.92,22.65,124.57,9436.26
2018-05-08,46.5125,95.81,53.63,1592.39,237.0,266.92,2671.92,14.71,1.1862,1314.08,22.68,124.59,9155.15
2018-05-09,46.84,96.94,54.34,1608.0,241.73,269.5,2697.79,13.42,1.185,1312.4,22.63,124.33,9247.08
2018-05-10,47.51,97.91,54.98,1609.08,243.44,272.02,2723.07,13.23,1.1913,1321.01,22.95,125.18,9089.79
2018-05-11,47.1475,97.7,54.67,1602.91,242.92,272.85,2727.72,12.65,1.1942,1317.6801,22.88,125.0,8376.58
2018-05-12,,,,,,,,,,,,,8426.84
2018-05-13,,,,,,,,,,,,,8629.0
2018-05-14,47.0375,98.03,54.9,1601.54,243.91,272.98,2730.13,12.93,1.1925,1312.42,22.78,124.49,8812.8
2018-05-15,46.61,97.32,53.92,1576.12,241.56,271.1,2711.45,14.63,1.1837,1290.24,22.26,122.48,8512.1
2018-05-16,47.045,97.15,54.64,1587.28,240.96,272.24,2722.46,13.42,1.1807,1290.22,22.29,122.29,8293.94
2018-05-17,46.7475,96.18,54.81,1581.76,239.1,272.01,2720.13,13.43,1.1793,1290.0,22.19,122.36,8198.08
2018-05-18,46.5775,96.36,53.5,1574.37,237.0,271.33,2712.97,13.42,1.1775,1291.5,22.19,122.41,8229.25
2018-05-19,,,,,,,,,,,,,8281.79
2018-05-20,,,,,,,,,,,,,8516.28
2018-05-21,46.9075,97.6,54.32,1585.46,237.7,273.37,2733.01,13.08,1.179,1292.29,22.33,122.48,8404.25
2018-05-22,46.79,97.5,54.45,1581.4,238.0,272.61,2724.44,13.22,1.1778,1290.92,22.13,122.41,8101.51
2018-05-23,47.09,98.66,55.21,1601.86,237.81,273.36,2733.29,12.58,1.1696,1293.0,22.34,122.54,7578.9
2018-05-24,47.0375,98.31,54.75,1603.07,236.1,272.8,2727.76,12.53,1.1719,1304.47,22.65,123.59,7549.46
2018-05-25,47.145,98.36,55.44,1610.15,235.01,272.15,2721.33,13.22,1.165,1301.17,22.31,123.21,7448.34
2018-05-26,,,,,,,,,,,,,7521.71
2018-05-27,,,,,,,,,,,,,7281.54
2018-05-28,,,,,,,,,1.1622,1297.7,,,7223.59
